Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
20/12/2023 5:16:41,"2143","19.9","60","1004.0"
20/12/2023 5:21:41,"2154","19.9","60","1004.0"
20/12/2023 5:26:41,"2123","19.9","60","1004.0"
20/12/2023 5:31:41,"2171","19.9","60","1004.0"
20/12/2023 5:36:41,"2196","19.9","60","1004.1"
20/12/2023 5:41:41,"2201","19.9","60","1004.0"
20/12/2023 5:46:41,"2178","19.9","60","1004.1"
20/12/2023 5:51:41,"2167","20.0","60","1004.1"
20/12/2023 5:56:41,"2134","20.0","60","1004.0"
20/12/2023 6:01:41,"2205","20.0","60","1004.0"
20/12/2023 6:06:41,"2225","20.0","60","1004.2"
20/12/2023 6:11:41,"2167","20.0","60","1004.0"
20/12/2023 6:16:41,"2149","20.0","60","1004.1"
20/12/2023 6:21:41,"2173","20.0","60","1004.2"
20/12/2023 6:26:41,"2191","20.0","60","1004.1"
20/12/2023 6:31:41,"2134","20.0","60","1004.2"
20/12/2023 6:36:41,"2220","20.0","60","1004.2"
20/12/2023 6:41:41,"2170","20.1","60","1004.1"
20/12/2023 6:46:41,"2299","20.1","61","1004.0"
20/12/2023 6:51:41,"2221","20.1","60","1003.9"
20/12/2023 6:56:41,"2212","20.1","60","1003.9"
20/12/2023 7:01:41,"2201","20.1","60","1003.8"
20/12/2023 7:06:41,"2230","20.1","60","1003.7"
20/12/2023 7:11:41,"2180","20.1","60","1003.7"
20/12/2023 7:16:41,"2195","20.0","60","1003.7"
20/12/2023 7:21:41,"2245","20.0","60","1003.7"
20/12/2023 7:26:41,"2245","20.0","60","1003.7"
20/12/2023 7:31:41,"2219","20.0","60","1003.8"
20/12/2023 7:36:41,"2213","20.0","60","1003.7"
20/12/2023 7:41:41,"2221","19.9","61","1003.7"
20/12/2023 7:46:41,"2204","19.9","61","1003.5"
20/12/2023 7:51:41,"2230","20.0","61","1003.5"
20/12/2023 7:56:41,"2205","20.0","61","1003.3"
20/12/2023 8:01:41,"2154","20.0","61","1003.3"
20/12/2023 8:06:41,"2211","20.0","61","1003.3"
20/12/2023 8:11:41,"2229","20.0","61","1003.2"
20/12/2023 8:16:41,"2166","20.0","61","1003.2"
20/12/2023 8:21:41,"2206","19.9","61","1003.1"
20/12/2023 8:26:41,"2198","19.9","61","1003.1"
20/12/2023 8:31:41,"2200","19.9","61","1003.0"
20/12/2023 8:36:41,"2170","19.9","61","1003.0"
20/12/2023 8:41:41,"2187","19.9","61","1002.8"
20/12/2023 8:46:41,"2163","20.0","61","1002.7"
20/12/2023 8:51:41,"2157","20.1","61","1002.4"
20/12/2023 8:56:41,"2117","20.1","61","1002.4"
20/12/2023 9:01:41,"2202","20.1","61","1002.3"
20/12/2023 9:06:41,"2194","20.0","61","1002.2"
20/12/2023 9:11:41,"2236","20.0","61","1002.1"
20/12/2023 9:16:41,"2211","20.0","61","1001.9"
20/12/2023 9:21:41,"2103","20.1","61","1001.8"
20/12/2023 9:26:41,"2076","20.0","61","1001.7"
20/12/2023 9:31:41,"2089","19.9","61","1001.4"
20/12/2023 9:36:41,"2092","19.9","61","1001.3"
20/12/2023 9:41:41,"2120","20.1","61","1001.4"
20/12/2023 9:46:41,"2106","20.1","61","1001.2"
20/12/2023 9:51:41,"2064","20.2","60","1000.6"
20/12/2023 9:56:41,"2015","20.2","60","1000.4"
20/12/2023 10:01:41,"2029","20.2","60","1000.4"
20/12/2023 10:06:41,"1994","20.2","60","1000.6"
20/12/2023 10:11:41,"1886","20.2","60","1000.4"
20/12/2023 10:16:41,"1860","20.2","60","1000.1"
20/12/2023 10:21:41,"1857","20.2","60","1000.0"
20/12/2023 10:26:41,"1826","20.1","60","999.9"
20/12/2023 10:31:41,"1812","20.1","60","999.8"
20/12/2023 10:36:41,"1753","20.1","61","1000.1"
20/12/2023 10:41:41,"1707","20.1","61","999.9"
20/12/2023 10:46:41,"1651","20.1","62","1000.0"
20/12/2023 10:51:41,"1670","20.1","61","999.9"
20/12/2023 10:56:41,"1684","20.1","61","999.8"
20/12/2023 11:01:41,"1670","20.0","61","999.6"
20/12/2023 11:06:41,"1015","19.6","56","999.2"
20/12/2023 11:11:41,"823","19.1","57","998.9"
20/12/2023 11:16:41,"858","19.2","58","998.7"
20/12/2023 11:21:41,"858","19.3","58","998.6"
20/12/2023 11:26:41,"854","19.3","58","998.3"
20/12/2023 11:31:41,"877","19.4","58","998.0"
20/12/2023 11:36:41,"887","19.3","59","998.0"
20/12/2023 11:41:41,"900","19.3","59","997.9"
20/12/2023 11:46:41,"909","19.3","59","997.8"
20/12/2023 11:51:41,"909","19.2","59","997.8"
20/12/2023 11:56:41,"924","19.2","59","997.8"
20/12/2023 12:01:41,"934","19.2","59","997.7"
20/12/2023 12:06:41,"986","19.2","59","997.6"
20/12/2023 12:11:41,"986","19.2","60","997.7"
20/12/2023 12:16:41,"992","19.2","60","997.6"
20/12/2023 12:21:41,"951","19.2","60","997.4"
20/12/2023 12:26:41,"1040","19.1","60","997.5"
20/12/2023 12:31:41,"1073","19.1","60","997.3"
20/12/2023 12:36:41,"1080","19.1","60","997.4"
20/12/2023 12:41:41,"1110","19.1","60","997.4"
20/12/2023 12:46:41,"1082","19.1","60","997.1"
20/12/2023 12:51:41,"1214","19.1","60","997.1"
20/12/2023 12:56:41,"1157","19.1","60","997.0"
20/12/2023 13:01:41,"1149","19.1","60","997.1"
20/12/2023 13:06:41,"786","18.6","57","997.2"
20/12/2023 13:11:41,"754","18.4","57","997.0"
20/12/2023 13:16:41,"869","18.4","59","997.1"
20/12/2023 13:21:41,"913","18.6","59","996.9"
20/12/2023 13:26:41,"940","18.6","59","996.9"
20/12/2023 13:31:41,"907","18.6","60","996.9"
20/12/2023 13:36:41,"996","18.7","60","996.9"
20/12/2023 13:41:41,"1074","18.9","60","996.8"
20/12/2023 13:46:41,"925","18.9","58","996.6"
20/12/2023 13:51:41,"554","18.0","55","996.8"
20/12/2023 13:56:41,"588","18.1","57","996.8"
20/12/2023 14:01:41,"673","18.2","57","996.7"
20/12/2023 14:06:41,"685","18.3","58","996.4"
20/12/2023 14:11:41,"715","18.4","58","996.5"
20/12/2023 14:16:41,"726","18.4","58","996.5"
20/12/2023 14:21:41,"763","18.5","59","996.4"
20/12/2023 14:26:41,"756","18.6","59","996.3"
20/12/2023 14:31:41,"1298","19.5","61","996.6"
20/12/2023 14:36:41,"1415","19.9","60","996.7"
20/12/2023 14:41:41,"479","15.8","52","996.9"
20/12/2023 14:46:41,"444","13.0","59","997.0"
20/12/2023 14:51:41,"1354","15.4","70","996.9"
20/12/2023 14:56:41,"1481","17.3","67","997.0"
20/12/2023 15:01:41,"1490","18.3","66","997.3"
20/12/2023 15:06:41,"1448","18.8","64","997.2"
20/12/2023 15:11:41,"1487","19.2","64","997.2"
20/12/2023 15:16:41,"1493","19.5","63","997.1"
20/12/2023 15:21:41,"1530","19.7","62","997.4"
20/12/2023 15:26:41,"1476","19.8","62","997.2"
20/12/2023 15:31:41,"1485","19.9","62","997.1"
20/12/2023 15:36:41,"1518","20.0","62","997.0"
20/12/2023 15:41:41,"1533","20.1","61","997.0"
20/12/2023 15:46:41,"1586","20.1","61","997.0"
20/12/2023 15:51:41,"1482","20.2","61","997.0"
20/12/2023 15:56:41,"1513","20.2","61","996.9"
20/12/2023 16:01:41,"1486","20.2","60","997.0"
20/12/2023 16:06:41,"1551","20.3","60","997.1"
20/12/2023 16:11:41,"1625","20.4","60","997.0"
20/12/2023 16:16:41,"1562","20.5","60","997.1"
20/12/2023 16:21:41,"1526","20.5","59","997.0"
20/12/2023 16:26:41,"1611","20.5","59","996.9"
20/12/2023 16:31:41,"1573","20.5","59","997.0"
20/12/2023 16:36:41,"1573","20.6","59","997.1"
20/12/2023 16:41:41,"1706","20.7","59","997.1"
20/12/2023 16:46:41,"1698","20.7","59","997.3"
20/12/2023 16:51:41,"1697","20.7","59","997.1"
20/12/2023 16:56:41,"1702","20.7","59","996.9"
20/12/2023 17:01:41,"1593","20.6","59","996.8"
20/12/2023 17:06:41,"1612","20.6","59","996.8"
20/12/2023 17:11:41,"1606","20.6","59","996.7"
20/12/2023 17:16:41,"1510","20.6","59","996.8"
20/12/2023 17:21:41,"1427","20.5","58","996.8"
20/12/2023 17:26:41,"1354","20.4","59","996.6"
20/12/2023 17:31:41,"1324","20.4","59","996.7"
20/12/2023 17:36:41,"1303","20.4","58","996.6"
20/12/2023 17:41:41,"1309","20.3","58","996.6"
20/12/2023 17:46:41,"1291","20.3","58","996.6"
20/12/2023 17:51:41,"1289","20.3","58","996.6"
20/12/2023 17:56:41,"1292","20.4","60","996.5"
20/12/2023 18:01:41,"1448","20.6","60","996.2"
20/12/2023 18:06:41,"1519","20.8","60","996.3"
20/12/2023 18:11:41,"1653","20.9","60","996.3"
20/12/2023 18:16:41,"1595","21.1","60","996.4"
20/12/2023 18:21:41,"1566","21.2","60","996.3"
20/12/2023 18:26:41,"1642","21.3","59","996.5"
20/12/2023 18:31:41,"1665","21.4","59","996.4"
20/12/2023 18:36:41,"1737","21.5","59","996.5"
20/12/2023 18:41:41,"1908","21.6","59","996.4"
20/12/2023 18:46:41,"1963","21.7","59","996.3"
20/12/2023 18:51:41,"2015","21.8","59","996.3"
20/12/2023 18:56:41,"1692","21.8","58","996.2"
20/12/2023 19:01:41,"1221","21.8","55","995.9"
20/12/2023 19:06:41,"1159","21.0","55","995.9"
20/12/2023 19:11:41,"1136","20.5","56","995.8"
20/12/2023 19:16:41,"1130","20.2","57","995.8"
20/12/2023 19:21:41,"1127","20.0","57","995.7"
20/12/2023 19:26:41,"1160","19.8","57","995.8"
20/12/2023 19:31:41,"1302","19.9","58","995.8"
20/12/2023 19:36:41,"1262","19.9","58","995.6"
20/12/2023 19:41:41,"1275","19.8","57","995.5"
20/12/2023 19:46:41,"1382","19.9","57","995.2"
20/12/2023 19:51:41,"1413","20.1","58","995.2"
20/12/2023 19:56:41,"1349","19.9","58","995.0"
20/12/2023 20:01:41,"1506","20.0","58","994.9"
20/12/2023 20:06:41,"1566","20.1","59","994.9"
20/12/2023 20:11:41,"1504","20.1","58","994.9"
20/12/2023 20:16:41,"1597","20.1","59","994.8"
20/12/2023 20:21:41,"1525","20.1","59","994.8"
20/12/2023 20:26:41,"1578","20.2","59","994.8"
20/12/2023 20:31:41,"1590","20.2","59","994.6"
20/12/2023 20:36:41,"1654","20.2","59","994.5"
20/12/2023 20:41:41,"1626","20.2","59","994.3"
20/12/2023 20:46:41,"1770","20.3","59","994.3"
20/12/2023 20:51:41,"1740","20.3","59","994.2"
20/12/2023 20:56:41,"1690","20.4","59","994.0"
20/12/2023 21:01:41,"1829","20.4","59","993.9"
20/12/2023 21:06:41,"1858","20.3","59","993.8"
20/12/2023 21:11:41,"1903","20.4","60","993.8"
20/12/2023 21:16:41,"1874","20.4","59","993.7"
20/12/2023 21:21:41,"1853","20.4","59","993.7"
20/12/2023 21:26:41,"1852","20.4","59","993.5"
20/12/2023 21:31:41,"1974","20.4","59","993.4"
20/12/2023 21:36:41,"2020","20.4","60","993.5"
20/12/2023 21:41:41,"1996","20.4","59","993.3"
20/12/2023 21:46:41,"1949","20.4","59","993.5"
20/12/2023 21:51:41,"2054","20.4","60","993.4"
20/12/2023 21:56:41,"2031","20.6","59","993.2"
20/12/2023 22:01:41,"2071","20.5","59","993.1"
20/12/2023 22:06:41,"2026","20.5","59","992.9"
20/12/2023 22:11:41,"2077","20.5","59","992.8"
20/12/2023 22:16:41,"2091","20.5","59","992.5"
20/12/2023 22:21:41,"2076","20.5","59","992.6"
20/12/2023 22:26:41,"2088","20.5","59","992.6"
20/12/2023 22:31:41,"2137","20.5","59","992.5"
20/12/2023 22:36:41,"2099","20.5","59","992.2"
20/12/2023 22:41:28,"2148","20.4","59","991.8"
20/12/2023 22:46:28,"2172","20.4","59","991.6"
20/12/2023 22:51:28,"2127","20.4","59","991.4"
20/12/2023 22:56:28,"2166","20.4","59","991.5"
20/12/2023 23:01:28,"2155","20.4","59","991.4"
20/12/2023 23:06:28,"2181","20.4","59","991.0"
20/12/2023 23:11:28,"2141","20.4","59","990.6"
20/12/2023 23:16:28,"2160","20.4","59","990.5"
20/12/2023 23:21:28,"2153","20.3","59","990.3"
20/12/2023 23:26:28,"2165","20.3","59","989.8"
20/12/2023 23:31:28,"2120","20.3","59","989.8"
20/12/2023 23:36:28,"2186","20.2","59","989.7"
20/12/2023 23:41:28,"2153","20.2","59","989.7"
20/12/2023 23:46:28,"2177","20.2","59","989.4"
20/12/2023 23:51:28,"2114","20.2","59","989.2"
20/12/2023 23:56:28,"2174","20.2","59","989.0"
21/12/2023 0:01:28,"2169","20.2","59","988.9"
21/12/2023 0:06:28,"2169","20.1","59","988.6"
21/12/2023 0:11:28,"2132","20.2","59","989.1"
21/12/2023 0:16:28,"2141","20.2","59","989.3"
21/12/2023 0:21:28,"2121","20.2","59","989.2"
21/12/2023 0:26:28,"2153","20.2","59","988.9"
21/12/2023 0:31:28,"2157","20.2","60","988.9"
21/12/2023 0:36:28,"2160","20.2","60","988.7"
21/12/2023 0:41:28,"2162","20.2","60","988.4"
21/12/2023 0:46:28,"2223","20.2","60","988.1"
21/12/2023 0:51:28,"2193","20.2","60","988.5"
21/12/2023 0:56:28,"2138","20.2","60","988.0"
21/12/2023 1:01:28,"2154","20.1","60","987.5"
21/12/2023 1:06:28,"2126","20.1","60","987.4"
21/12/2023 1:11:28,"2083","20.1","60","987.0"
21/12/2023 1:16:28,"2085","20.1","60","986.9"
21/12/2023 1:21:28,"2116","20.1","60","986.5"
21/12/2023 1:26:28,"2087","20.1","60","986.6"
21/12/2023 1:31:28,"2119","20.0","60","986.4"
21/12/2023 1:36:28,"2110","20.1","60","986.1"
21/12/2023 1:41:28,"2130","20.0","60","986.2"
21/12/2023 1:46:28,"2074","20.0","60","986.2"
21/12/2023 1:51:28,"2088","20.0","60","986.5"
21/12/2023 1:56:28,"2038","20.1","60","986.6"
21/12/2023 2:01:28,"2084","20.1","60","986.8"
21/12/2023 2:06:28,"2100","20.1","60","986.9"
21/12/2023 2:11:28,"2067","20.0","60","986.7"
21/12/2023 2:16:28,"2056","20.1","60","986.6"
21/12/2023 2:21:28,"2078","20.1","60","986.3"
21/12/2023 2:26:28,"2062","20.1","60","986.1"
21/12/2023 2:31:28,"2077","20.1","60","985.8"
21/12/2023 2:36:28,"2065","20.1","60","985.9"
21/12/2023 2:41:28,"2048","20.1","60","985.9"
21/12/2023 2:46:28,"2039","20.1","60","985.9"
21/12/2023 2:51:28,"2104","20.1","60","985.7"
21/12/2023 2:56:28,"2091","20.1","60","985.3"
21/12/2023 3:01:28,"2065","20.1","60","985.2"
21/12/2023 3:06:28,"2072","20.1","60","985.2"
21/12/2023 3:11:28,"2053","20.0","60","985.3"
21/12/2023 3:16:28,"2030","20.0","60","984.6"
21/12/2023 3:21:28,"2025","20.0","60","984.5"
21/12/2023 3:26:28,"2082","20.0","60","984.5"
21/12/2023 3:31:28,"2029","20.0","60","984.5"
21/12/2023 3:36:28,"2013","20.0","60","984.4"
21/12/2023 3:41:28,"2038","20.0","60","984.3"
21/12/2023 3:46:28,"2015","20.0","60","984.0"
21/12/2023 3:51:28,"1998","20.0","60","983.9"
21/12/2023 3:56:28,"2051","20.0","60","983.7"
21/12/2023 4:01:28,"2027","20.1","60","983.8"
21/12/2023 4:06:28,"2074","20.1","60","983.7"
21/12/2023 4:11:28,"2040","20.1","60","983.7"
21/12/2023 4:16:28,"2070","20.1","60","983.6"
21/12/2023 4:21:28,"2039","20.2","60","983.5"
21/12/2023 4:26:28,"2064","20.2","60","983.5"
21/12/2023 4:31:28,"2076","20.2","61","983.5"
21/12/2023 4:36:28,"2047","20.3","60","983.7"
21/12/2023 4:41:28,"2074","20.4","60","983.8"
21/12/2023 4:46:28,"2027","20.3","60","983.8"
21/12/2023 4:51:28,"2042","20.4","60","983.8"
21/12/2023 4:56:28,"2050","20.4","60","983.8"
21/12/2023 5:01:28,"2066","20.4","60","984.0"
21/12/2023 5:06:28,"2041","20.3","60","984.2"
21/12/2023 5:11:28,"2025","20.3","60","984.2"
21/12/2023 5:16:28,"2082","20.2","60","984.3"
21/12/2023 5:21:28,"2090","20.2","60","984.2"
21/12/2023 5:26:28,"1990","20.2","60","983.9"
21/12/2023 5:31:28,"2014","20.2","60","984.1"
21/12/2023 5:36:28,"2012","20.1","60","984.1"
21/12/2023 5:41:28,"1997","20.1","60","984.1"
21/12/2023 5:46:28,"1947","20.1","60","984.0"
21/12/2023 5:51:28,"1975","20.1","60","984.4"
21/12/2023 5:56:28,"2010","20.1","60","984.3"
21/12/2023 6:01:28,"2018","20.2","60","984.1"
21/12/2023 6:06:28,"2025","20.2","60","984.3"
21/12/2023 6:11:28,"1956","20.2","60","984.5"
21/12/2023 6:16:28,"2000","20.2","60","984.8"
21/12/2023 6:21:28,"2019","20.2","60","984.8"
21/12/2023 6:26:28,"2003","20.1","60","984.8"
21/12/2023 6:31:28,"1997","20.1","60","985.1"
21/12/2023 6:36:28,"1996","20.1","60","985.1"
21/12/2023 6:41:28,"1954","20.1","60","985.2"
21/12/2023 6:46:28,"1970","20.1","60","985.2"
21/12/2023 6:51:28,"1925","20.0","60","985.2"
21/12/2023 6:56:28,"1898","20.0","60","985.4"
21/12/2023 7:01:28,"1935","20.0","60","985.5"
21/12/2023 7:06:28,"1904","20.0","60","985.6"
21/12/2023 7:11:28,"1947","20.0","60","985.7"
21/12/2023 7:16:28,"1899","20.0","60","985.7"
21/12/2023 7:21:28,"1922","20.0","60","985.7"
21/12/2023 7:26:28,"1899","20.1","60","985.9"
21/12/2023 7:31:28,"1950","20.1","60","986.0"
21/12/2023 7:36:28,"1949","20.1","60","986.1"
21/12/2023 7:41:28,"1914","20.1","60","986.4"
21/12/2023 7:46:28,"1980","20.1","60","986.2"
21/12/2023 7:51:28,"1915","20.1","61","986.4"
21/12/2023 7:56:28,"1933","20.1","61","986.3"
21/12/2023 8:01:28,"1908","20.0","61","986.4"
21/12/2023 8:06:28,"1953","20.1","61","986.4"
21/12/2023 8:11:28,"1911","20.1","61","986.6"
21/12/2023 8:16:28,"1880","20.1","60","986.6"
21/12/2023 8:21:28,"1888","20.1","60","986.5"
21/12/2023 8:26:28,"1905","20.2","60","986.7"
21/12/2023 8:31:28,"1916","20.2","60","986.9"
21/12/2023 8:36:28,"2016","20.3","61","987.0"
21/12/2023 8:41:28,"1953","20.3","60","987.2"
21/12/2023 8:46:28,"1869","20.3","60","987.2"
21/12/2023 8:51:28,"1884","20.3","60","987.1"
21/12/2023 8:56:28,"2017","20.4","60","987.1"
21/12/2023 9:01:28,"2026","20.3","61","987.2"
21/12/2023 9:06:28,"2001","20.4","61","987.4"
21/12/2023 9:11:28,"2000","20.4","60","987.5"
21/12/2023 9:16:28,"1974","20.5","60","987.5"
21/12/2023 9:21:11,"2044","20.5","60","987.7"
21/12/2023 9:26:11,"1842","20.7","60","987.9"
21/12/2023 9:31:11,"1926","20.8","60","988.2"
21/12/2023 9:36:11,"1975","20.8","59","988.5"
21/12/2023 9:41:11,"1984","20.9","60","988.5"
21/12/2023 9:46:11,"2011","20.9","60","988.7"
21/12/2023 9:51:11,"2007","20.9","60","989.0"
21/12/2023 9:56:11,"1949","20.7","60","988.9"
21/12/2023 10:01:11,"1946","20.6","60","989.1"
21/12/2023 10:06:11,"1810","20.5","60","989.0"
21/12/2023 10:11:11,"1762","20.4","60","989.2"
21/12/2023 10:16:11,"1758","20.4","60","989.4"
21/12/2023 10:21:11,"1720","20.4","61","989.4"
21/12/2023 10:26:11,"1694","20.3","61","989.3"
21/12/2023 10:31:11,"1637","20.3","61","989.4"
21/12/2023 10:36:11,"508","18.6","41","989.5"
21/12/2023 10:41:11,"630","17.9","52","989.5"
21/12/2023 10:46:11,"687","18.3","54","989.9"
21/12/2023 10:51:11,"669","18.5","55","990.0"
21/12/2023 10:56:11,"678","18.7","55","990.2"
21/12/2023 11:01:11,"671","18.7","56","990.4"
21/12/2023 11:06:11,"715","18.8","56","990.4"
21/12/2023 11:11:11,"724","18.8","57","990.8"
21/12/2023 11:16:11,"740","18.8","57","990.6"
21/12/2023 11:21:11,"767","18.9","57","990.7"
21/12/2023 11:26:11,"765","18.9","58","991.0"
21/12/2023 11:31:11,"801","18.9","58","991.0"
21/12/2023 11:36:11,"785","18.9","58","991.1"
21/12/2023 11:41:11,"806","18.9","58","991.1"
21/12/2023 11:46:11,"785","18.9","58","991.0"
21/12/2023 11:51:11,"787","18.9","58","991.2"
21/12/2023 11:56:11,"839","18.9","59","991.1"
21/12/2023 12:01:11,"822","18.9","59","991.3"
21/12/2023 12:06:11,"857","18.9","59","991.5"
21/12/2023 12:11:11,"824","18.9","59","991.3"
21/12/2023 12:16:11,"818","18.9","59","991.5"
21/12/2023 12:21:11,"796","18.9","59","991.3"
21/12/2023 12:26:11,"762","18.9","58","991.5"
21/12/2023 12:31:11,"777","18.9","59","991.4"
21/12/2023 12:36:11,"776","19.4","58","991.6"
21/12/2023 12:41:11,"796","19.9","57","991.5"
21/12/2023 12:46:11,"805","20.2","56","991.4"
21/12/2023 12:51:11,"811","20.4","55","991.5"
21/12/2023 12:56:11,"817","20.4","55","991.8"
21/12/2023 13:01:11,"853","20.5","55","991.9"
21/12/2023 13:06:11,"801","20.5","55","991.9"
21/12/2023 13:11:11,"780","20.6","54","991.7"
21/12/2023 13:16:11,"807","20.6","54","991.7"
21/12/2023 13:21:11,"804","20.7","54","991.7"
21/12/2023 13:26:11,"801","20.7","54","991.7"
21/12/2023 13:31:11,"824","20.8","54","991.9"
21/12/2023 13:36:11,"814","20.7","54","992.0"
21/12/2023 13:41:11,"831","20.5","54","991.9"
21/12/2023 13:46:11,"783","20.5","54","991.8"
21/12/2023 13:51:11,"820","20.4","54","991.9"
21/12/2023 13:56:11,"800","20.4","54","992.2"
21/12/2023 14:01:11,"787","20.3","54","992.2"
21/12/2023 14:06:11,"765","20.3","54","992.2"
21/12/2023 14:11:11,"758","20.2","54","992.3"
21/12/2023 14:16:11,"771","20.2","54","992.2"
21/12/2023 14:21:11,"749","20.1","54","992.4"
21/12/2023 14:26:11,"874","20.2","55","992.5"
21/12/2023 14:31:11,"894","20.4","55","992.5"
21/12/2023 14:36:11,"874","20.4","54","992.8"
21/12/2023 14:41:11,"857","20.6","54","993.1"
21/12/2023 14:46:11,"834","20.7","54","993.0"
21/12/2023 14:51:11,"889","20.7","54","993.3"
21/12/2023 14:56:11,"866","20.7","54","993.2"
21/12/2023 15:01:11,"841","20.7","54","993.2"
21/12/2023 15:06:11,"872","20.6","54","993.3"
21/12/2023 15:11:11,"890","20.5","53","993.4"
21/12/2023 15:16:11,"877","20.4","54","993.4"
21/12/2023 15:21:11,"885","20.3","54","993.8"
21/12/2023 15:26:11,"885","20.2","54","993.7"
21/12/2023 15:31:11,"879","20.2","54","993.7"
21/12/2023 15:36:11,"902","20.1","54","994.0"
21/12/2023 15:41:11,"893","20.0","54","994.1"
21/12/2023 15:46:11,"881","19.9","54","994.3"
21/12/2023 15:51:11,"884","19.9","55","994.2"
21/12/2023 15:56:11,"902","19.8","55","994.4"
21/12/2023 16:01:11,"900","19.8","55","994.2"
21/12/2023 16:06:11,"927","19.7","55","994.4"
21/12/2023 16:11:11,"900","19.7","55","994.5"
21/12/2023 16:16:11,"900","19.6","55","994.4"
21/12/2023 16:21:11,"907","19.6","55","994.8"
21/12/2023 16:26:11,"928","19.5","55","994.9"
21/12/2023 16:31:11,"884","19.5","55","995.0"
21/12/2023 16:36:11,"904","19.5","55","995.0"
21/12/2023 16:41:11,"911","19.4","55","995.0"
21/12/2023 16:46:11,"892","19.4","55","995.1"
21/12/2023 16:51:11,"902","19.4","55","995.1"
21/12/2023 16:56:11,"953","19.4","55","995.1"
21/12/2023 17:01:11,"942","19.3","55","995.3"
21/12/2023 17:06:11,"933","19.3","55","995.4"
21/12/2023 17:11:11,"953","19.3","55","995.3"
21/12/2023 17:16:11,"952","19.3","55","995.4"
21/12/2023 17:21:11,"939","19.3","55","995.4"
21/12/2023 17:26:11,"942","19.3","55","995.4"
21/12/2023 17:31:11,"942","19.3","55","995.6"
21/12/2023 17:36:11,"945","19.2","55","995.6"
21/12/2023 17:41:11,"923","19.3","55","995.7"
21/12/2023 17:46:11,"901","19.2","55","995.7"
21/12/2023 17:51:11,"905","19.2","55","995.8"
21/12/2023 17:56:11,"866","19.2","55","995.9"
21/12/2023 18:01:11,"887","19.2","55","996.1"
21/12/2023 18:06:11,"901","19.2","55","996.0"
21/12/2023 18:11:11,"865","19.2","55","996.1"
21/12/2023 18:16:11,"885","19.2","55","996.2"
21/12/2023 18:21:11,"840","19.2","55","996.1"
21/12/2023 18:26:11,"864","19.2","56","996.0"
21/12/2023 18:31:11,"849","19.2","56","996.0"
21/12/2023 18:36:11,"857","19.2","56","996.2"
21/12/2023 18:41:11,"860","19.2","56","996.3"
21/12/2023 18:46:11,"837","19.2","56","996.3"
21/12/2023 18:51:11,"831","19.2","56","996.2"
21/12/2023 18:56:12,"880","19.2","56","996.4"
21/12/2023 19:01:12,"841","19.2","56","996.2"
21/12/2023 19:06:12,"851","19.2","56","996.2"
21/12/2023 19:11:12,"851","19.2","56","996.3"
21/12/2023 19:16:12,"865","19.2","56","996.1"
21/12/2023 19:21:12,"860","19.2","56","996.1"
21/12/2023 19:26:12,"822","19.2","56","996.0"
21/12/2023 19:31:12,"828","19.2","56","996.1"
21/12/2023 19:36:12,"846","19.2","56","996.3"
21/12/2023 19:41:12,"832","19.2","56","996.2"
21/12/2023 19:46:12,"833","19.2","56","996.3"
21/12/2023 19:51:12,"843","19.2","56","996.5"
21/12/2023 19:56:12,"830","19.2","56","996.7"
21/12/2023 20:01:12,"835","19.2","56","996.7"
21/12/2023 20:06:12,"882","19.2","56","996.7"
21/12/2023 20:11:12,"877","19.2","56","996.9"
21/12/2023 20:16:12,"895","19.3","56","996.7"
21/12/2023 20:21:12,"877","19.3","56","996.6"
21/12/2023 20:26:12,"882","19.3","56","996.5"
21/12/2023 20:31:12,"886","19.4","56","996.7"
21/12/2023 20:36:12,"872","19.4","56","996.7"
21/12/2023 20:41:12,"924","19.4","56","996.7"
21/12/2023 20:46:12,"1032","19.8","55","996.6"
21/12/2023 20:51:12,"1070","19.6","56","996.6"
21/12/2023 20:56:12,"1210","19.5","57","996.7"
